| +I |                    5 |                 1001 |             52801218 |                      channel_3 |        https://example.com/824 | 2025-05-26 17:59:38.000 |                Extra data 4561 |
| -U |                   15 |                 1094 |             67968367 |                      channel_1 |        https://example.com/552 | 2025-05-26 19:09:21.000 |               Extra data 62099 |
| +U |                   15 |                 1094 |             63075709 |                      channel_3 |        https://example.com/715 | 2025-05-26 19:20:03.000 |               Extra data 82766 |
| +I |                   10 |                 1071 |             21809271 |                      channel_3 |        https://example.com/510 | 2025-05-26 19:20:04.000 |               Extra data 90629 |
| -U |                   18 |                 1074 |             42072932 |                      channel_1 |        https://example.com/555 | 2025-05-26 19:07:36.000 |               Extra data 23094 |
| +U |                   18 |                 1074 |             92745256 |                      channel_2 |        https://example.com/361 | 2025-05-26 19:20:06.000 |               Extra data 11471 |
| +I |                   19 |                 1044 |              4122580 |                      channel_5 |        https://example.com/383 | 2025-05-26 19:20:07.000 |                Extra data 1566 |
| -U |                   14 |                 1036 |             25955240 |                      channel_4 |        https://example.com/253 | 2025-05-26 19:00:08.000 |               Extra data 88993 |
| +U |                   14 |                 1036 |             57404706 |                      channel_2 |        https://example.com/980 | 2025-05-26 19:20:08.000 |               Extra data 77247 |
| -U |                   10 |                 1095 |             89711426 |                      channel_1 |        https://example.com/254 | 2025-05-26 18:34:30.000 |               Extra data 47869 |
| +U |                   10 |                 1095 |             59905540 |                      channel_4 |        https://example.com/610 | 2025-05-26 19:20:08.000 |                Extra data 9500 |
| -U |                    5 |                 1036 |             36518324 |                      channel_5 |        https://example.com/724 | 2025-05-26 19:08:30.000 |               Extra data 66210 |
| +U |                    5 |                 1036 |             99727612 |                      channel_2 |        https://example.com/721 | 2025-05-26 19:20:10.000 |                Extra data 2038 |
| -U |                   11 |                 1053 |             53155568 |                      channel_5 |        https://example.com/612 | 2025-05-26 19:17:15.000 |                Extra data 1183 |
| +U |                   11 |                 1053 |             83271870 |                      channel_5 |        https://example.com/774 | 2025-05-26 19:20:12.000 |               Extra data 72795 |
| -U |                    1 |                 1073 |             85295117 |                      channel_3 |        https://example.com/274 | 2025-05-26 18:26:06.000 |               Extra data 53909 |
| +U |                    1 |                 1073 |             93411923 |                      channel_1 |        https://example.com/390 | 2025-05-26 19:20:14.000 |               Extra data 31100 |
| -U |                   14 |                 1057 |             15926355 |                      channel_1 |        https://example.com/395 | 2025-05-26 19:06:16.000 |               Extra data 30940 |
